anchor_id,anchor_type,token_mint,source_row_id,anchor_block_time,lookback_start_time,lookback_end_time,trade_count_300s,volume_usd_300s,volume_usd_60s,volume_usd_30s,volume_usd_10s,buy_usd_300s,sell_usd_300s,project_count,first_trade_time,last_trade_before_anchor,volume_accel_60_300,volume_accel_30_300,volume_accel_10_300,buy_pressure_300s,crescendo_broad_30_p80,crescendo_strict_30_p90,crescendo_fast_10_p90,crescendo_or_30p90_10p90,crescendo_plus_buy_pressure
control_536:-60s,control,69aniAWVnZcqPbzeMqN4w2kaYZLryt7ESdj3GuGUpump,536,1.779302649e+09,1.779302349e+09,1.779302649e+09,16,565.7120133535499,333.16667484775996,333.16667484775996,333.16667484775996,326.09077272276,239.62124063079003,1,2026-05-20 18:40:21.000 UTC,2026-05-20 18:44:03.000 UTC,0.5889333565195878,0.5889333565195878,0.5889333565195878,0.5764253984809137,1,1,1,1,0
entry_424,entry,5nnWESCfmq6p8NmJJU5sDBUC7offJUszv7kVEM4spump,424,1.779312775e+09,1.779312475e+09,1.779312775e+09,229,10867.942385011827,3459.585694208099,1377.6500837284204,389.54983955501996,1439.1825570342603,9428.759827977567,1,2026-05-20 21:27:56.000 UTC,2026-05-20 21:32:53.000 UTC,0.3183294106324372,0.12676273345250358,0.03584393675957052,0.1324245663115644,0,0,0,0,0
control_339:-300s,control,C1FjBybKVyatJcJ8JDd7VunSjVkmsb3m1p6q3qvHpump,339,1.779320359e+09,1.779320059e+09,1.779320359e+09,9,480.8823258255,440.8650998312,131.2945156569,65.93281326569999,187.9140039353,292.9683218902,2,2026-05-20 23:34:29.000 UTC,2026-05-20 23:39:16.000 UTC,0.9167837455335772,0.2730283659968477,0.13710799862007267,0.39076920452986086,1,0,1,1,0
entry_281,entry,39yEFw7AMfuYzyvTJTyzKEgHuM5THuak3w27sPv5pump,281,1.779325053e+09,1.779324753e+09,1.779325053e+09,2,164.6475391098,164.6475391098,164.6475391098,164.6475391098,164.6475391098,<nil>,1,2026-05-21 00:57:32.000 UTC,2026-05-21 00:57:32.000 UTC,1,1,1,1,1,1,1,1,1
entry_252,entry,7ME3EuErNnmfRxq4bbPfwHBzmywj7N7cMArKVHjgpump,252,1.779328257e+09,1.779327957e+09,1.779328257e+09,217,9332.395939653608,1022.6857484286401,783.75373802048,752.9238508287999,1492.82007505031,7839.575864603292,1,2026-05-21 01:45:57.000 UTC,2026-05-21 01:50:56.000 UTC,0.10958447916715792,0.08398204952816979,0.08067851553850236,0.15996107373748228,0,0,0,0,0
entry_216,entry,9mTxwi3r1NA3NwJobe1ooDE4H9McCbwTftdQsVyepump,216,1.779333316e+09,1.779333016e+09,1.779333316e+09,10,2943.543223600561,562.92027985032,147.17706342108,<nil>,276.0999141936,2667.44330940696,1,2026-05-21 03:13:37.000 UTC,2026-05-21 03:14:55.000 UTC,0.19123900588140583,0.049999966788682675,0,0.09379849155259658,0,0,0,0,0
entry_198,entry,98sQRZNHZBmugTVsPxWKLe3XuuMHXrEuaRFrECxxpump,198,1.779335503e+09,1.779335203e+09,1.779335503e+09,66,2997.915883288661,335.60563581768,223.69183159967997,28.81970745504,300.2607322964001,2697.6551509922597,1,2026-05-21 03:46:54.000 UTC,2026-05-21 03:51:42.000 UTC,0.11194631500118227,0.07461577986447504,0.009613247528287981,0.1001564900370118,0,0,0,0,0
control_171:-300s,control,BkEnt58pY7VzkpmmWW39gTVMUwARLt15MhAvCUV8pump,171,1.779339718e+09,1.779339418e+09,1.779339718e+09,126,3179.003116319571,328.50515632472997,94.92672422772,9.747562457710002,407.09459265429,2771.9085236652813,1,2026-05-21 04:57:00.000 UTC,2026-05-21 05:01:54.000 UTC,0.10333590257849462,0.0298605319826234,0.003066232432321442,0.1280573116032663,0,0,0,0,0
control_57:-300s,control,6EW2c3Piy9gL6JaVBrgsmZcbFENdWBsQQAdXvnxYpump,57,1.779356465e+09,1.779356165e+09,1.779356465e+09,6,64.25786794985999,<nil>,<nil>,<nil>,1.4967760789799998,62.761091870879994,1,2026-05-21 09:37:29.000 UTC,2026-05-21 09:38:32.000 UTC,0,0,0,0.023293273286750262,0,0,0,0,0
entry_57,entry,6EW2c3Piy9gL6JaVBrgsmZcbFENdWBsQQAdXvnxYpump,57,1.779356765e+09,1.779356465e+09,1.779356765e+09,5,209.01520692921,34.685468329049996,34.685468329049996,<nil>,34.685468329049996,174.32973860016,1,2026-05-21 09:41:59.000 UTC,2026-05-21 09:45:43.000 UTC,0.16594710422575804,0.16594710422575804,0,0.16594710422575804,1,0,0,0,0
control_40:-300s,control,9y2VWxWB8JPYbQoPRt7DXpEeqiDubeVZD25adVHBpump,40,1.779359159e+09,1.779358859e+09,1.779359159e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_990:-300s,control,c3qwdDG9o1nroeAM6JKzc5jMW8Cwz2AVpoCkCxzpump,990,1.779257534e+09,1.779257234e+09,1.779257534e+09,60,5256.062460690121,764.3422039546799,438.2739729603,6.89858556408,2501.8470281075406,2754.2154325825804,1,2026-05-20 06:07:15.000 UTC,2026-05-20 06:12:07.000 UTC,0.14542106561159887,0.0833844681713989,0.0013125006819599736,0.4759926364686024,0,0,0,0,0
entry_960,entry,DkaY3z9hYutckCNoLCy8kfJvrDEDwjojQ9zL1s4Fpump,960,1.779261893e+09,1.779261593e+09,1.779261893e+09,25,618.65588110704,618.65588110704,618.65588110704,219.37338560311997,256.73671748946003,361.9191636175799,2,2026-05-20 07:24:35.000 UTC,2026-05-20 07:24:52.000 UTC,1,1,0.35459678361186375,0.41499115312707974,1,1,1,1,0
control_942:-120s,control,7XdCaKpqLmKE2K7yr9xaeWB1H2CVZ1oGwxB6hmd9pump,942,1.779264696e+09,1.779264396e+09,1.779264696e+09,53,7184.801261621201,<nil>,<nil>,<nil>,2311.83697812046,4872.964283500742,3,2026-05-20 08:06:51.000 UTC,2026-05-20 08:10:17.000 UTC,0,0,0,0.32176770016862094,0,0,0,0,0
control_771:-120s,control,FmjijgwEHpe32VPvHy1s7u7TLthh9yu1j75djVbWpump,771,1.779283473e+09,1.779283173e+09,1.779283473e+09,88,2151.5672406144795,137.07728579046002,0.06260640626,0.011674983239999999,75.88335393095,2075.683886683529,2,2026-05-20 13:19:33.000 UTC,2026-05-20 13:24:31.000 UTC,0.06371043544579684,2.9098047729207778e-05,5.426269288551571e-06,0.0352688740089192,0,0,0,0,0
control_694:-60s,control,E9RUn7tjhgukNqUDFHfu1CfaFSEERT8i13e86j3Hpump,694,1.779289891e+09,1.779289591e+09,1.779289891e+09,28,2314.2876567207704,687.00972719424,122.61079433772,<nil>,518.63099788505,1795.6566588357202,1,2026-05-20 15:07:04.000 UTC,2026-05-20 15:11:12.000 UTC,0.29685580580233417,0.0529799283946635,0,0.2240996258088003,0,0,0,0,0
control_665:-60s,control,8Bdum5DBYXqqi5BeGej45vKVifELQM7pASUfysLTpump,665,1.779292122e+09,1.779291822e+09,1.779292122e+09,1,9.017850502080002,9.017850502080002,<nil>,<nil>,9.017850502080002,<nil>,1,2026-05-20 15:48:05.000 UTC,2026-05-20 15:48:05.000 UTC,1,0,0,1,0,0,0,0,0
control_460:-300s,control,A2LprEwUDVLQX3xVQqFAMwbzf7ZQdx9wJMJvkQBPpump,460,1.779308692e+09,1.779308392e+09,1.779308692e+09,190,190907.54448698944,26680.81377680144,13382.529540100319,9123.7888731212,2995.8221237143994,187911.72236327507,2,2026-05-20 20:19:53.000 UTC,2026-05-20 20:24:51.000 UTC,0.13975777567355263,0.07009953208534592,0.04779166217678211,0.015692528714697115,0,0,0,0,0
control_118:-60s,control,98sQRZNHZBmugTVsPxWKLe3XuuMHXrEuaRFrECxxpump,118,1.779346848e+09,1.779346548e+09,1.779346848e+09,23,996.1320578679203,<nil>,<nil>,<nil>,327.73088233718,668.4011755307401,1,2026-05-21 06:55:53.000 UTC,2026-05-21 06:59:22.000 UTC,0,0,0,0.3290034486377656,0,0,0,0,0
control_80:-120s,control,62NGaqGP17rjPtqNjHrKXDnVzA5bsn8132ePa9T1pump,80,1.779353149e+09,1.779352849e+09,1.779353149e+09,12,734.4321216275,258.88399051774996,<nil>,<nil>,160.95927321899998,573.4728484084999,1,2026-05-21 08:41:38.000 UTC,2026-05-21 08:44:59.000 UTC,0.3524954626767462,0,0,0.21916153784547796,0,0,0,0,0
control_64:-120s,control,EL7sDJu2EtPag2kzjTLYczEYyWakMDN3yWKGLHvkpump,64,1.779355658e+09,1.779355358e+09,1.779355658e+09,1,36.416055704849995,36.416055704849995,36.416055704849995,<nil>,<nil>,36.416055704849995,1,2026-05-21 09:27:11.000 UTC,2026-05-21 09:27:11.000 UTC,1,1,0,0,1,1,0,1,0
control_897:-120s,control,buRrYin43ba1CukT5vksytD8BZFsCwg6N3tw8tb4r48,897,1.77926963e+09,1.77926933e+09,1.77926963e+09,165,539.6582606162402,0.33648628896,0.17945599536000004,0.056079972,47.10729042455989,492.55097019167994,1,2026-05-20 09:28:51.000 UTC,2026-05-20 09:33:49.000 UTC,0.0006235173507318567,0.0003325363632071114,0.00010391756430442075,0.08729096515777915,0,0,0,0,0
entry_833,entry,4GjpX9a68jRUwJGxnuop7F5GY9jZyyEkFLAtsei8pump,833,1.779277764e+09,1.779277464e+09,1.779277764e+09,21,1213.4270496039999,1024.7017525976,415.9430013739,<nil>,291.1126335656,922.3144160384,1,2026-05-20 11:47:14.000 UTC,2026-05-20 11:48:57.000 UTC,0.8444691857924297,0.34278368980619184,0,0.2399094644054656,1,1,0,1,0
control_804:-60s,control,7sU1iQqUN7gTgkNh4ZRtRHxP98GkPYYWM16qAC6upump,804,1.779280173e+09,1.779279873e+09,1.779280173e+09,89,3165.8195595406496,439.56777107590005,272.30989688015,65.8135526548,689.0602506590499,2476.7593088815997,1,2026-05-20 12:24:36.000 UTC,2026-05-20 12:29:28.000 UTC,0.13884801796463722,0.08601560883642444,0.020788788311216746,0.21765619856080184,0,0,0,0,0
control_781:-60s,control,2anVZdNA2WQ8m8b3TtdYJW5JhuNEpVCtHWWh3pEFpump,781,1.779282657e+09,1.779282357e+09,1.779282657e+09,3,522.83482257338,84.98699416993999,<nil>,<nil>,126.98057571829999,395.85424685508,1,2026-05-20 13:08:50.000 UTC,2026-05-20 13:10:24.000 UTC,0.1625503705962738,0,0,0.242869392465683,0,0,0,0,0
control_726:-60s,control,4NxrNxDgZpp3Lutg29NgRyT4awre1BrGhV7FDLgbpump,726,1.779287706e+09,1.779287406e+09,1.779287706e+09,3,80.66626872664001,45.45205181008001,<nil>,<nil>,35.214216916560005,45.45205181008001,1,2026-05-20 14:31:31.000 UTC,2026-05-20 14:34:21.000 UTC,0.5634579673457671,0,0,0.43654203265423286,0,0,0,0,0
control_711:-60s,control,H3pH7frVidjqQTpBpZtDhvuMZu97VkBGPHkngYegpump,711,1.779288762e+09,1.779288462e+09,1.779288762e+09,254,15936.015532038664,2167.1833735407804,792.6194177611097,355.22331693809,3087.8464352995793,12848.169096739084,2,2026-05-20 14:47:42.000 UTC,2026-05-20 14:52:39.000 UTC,0.13599280003108385,0.04973761579031992,0.022290598062227603,0.19376527520895037,0,0,0,0,0
entry_712,entry,c3qwdDG9o1nroeAM6JKzc5jMW8Cwz2AVpoCkCxzpump,712,1.779288767e+09,1.779288467e+09,1.779288767e+09,30,1729.5788339227304,247.94265856489,16.712049680379998,<nil>,194.42333936138,1535.1554945613502,1,2026-05-20 14:47:50.000 UTC,2026-05-20 14:52:31.000 UTC,0.1433543552348808,0.009662496645195771,0,0.1124107994085605,0,0,0,0,0
control_699:-120s,control,FBS7YsjnGaURRHo5DCXuQBppYrzaBo74UDLRjKUjpump,699,1.779289509e+09,1.779289209e+09,1.779289509e+09,67,3235.90526179182,97.61949896448002,61.66648329744,<nil>,534.17666412929,2701.72859766253,1,2026-05-20 15:00:41.000 UTC,2026-05-20 15:04:46.000 UTC,0.030167601047264625,0.01905694954224135,0,0.1650779676514695,0,0,0,0,0
control_637:-120s,control,FBS7YsjnGaURRHo5DCXuQBppYrzaBo74UDLRjKUjpump,637,1.779293976e+09,1.779293676e+09,1.779293976e+09,29,1703.8563075733503,1202.1870153384,184.99531094981998,184.99531094981998,181.39530704022,1522.46100053313,1,2026-05-20 16:15:14.000 UTC,2026-05-20 16:19:34.000 UTC,0.7055683099536528,0.10857447903766733,0.10857447903766733,0.10646162251708016,0,0,1,1,0
control_574:-60s,control,4tR7PbUjuB45RSb1TkXGpCKVTSEm6PRpTVdj6bYtpump,574,1.779298586e+09,1.779298286e+09,1.779298586e+09,3,224.10361473024,<nil>,<nil>,<nil>,<nil>,224.10361473024,1,2026-05-20 17:32:59.000 UTC,2026-05-20 17:34:14.000 UTC,0,0,0,0,0,0,0,0,0
control_504:-120s,control,BiywH8Eq2CbGhwMHKwCnfTiccWJwN7r1Q4Qn9hsypump,504,1.779305288e+09,1.779304988e+09,1.779305288e+09,210,11948.686114398839,2433.0013132110903,614.22969015507,407.65274588292004,2542.0266677721497,9406.659446626687,2,2026-05-20 19:23:14.000 UTC,2026-05-20 19:28:04.000 UTC,0.2036208240736349,0.05140562604744371,0.03411695160287754,0.21274528792825723,0,0,0,0,0
control_485:-300s,control,Hs78KxVJhxVrk6E5YasrLgj5HqQckEscRdUERnzmpump,485,1.779306144e+09,1.779305844e+09,1.779306144e+09,301,13236.720651848636,1559.3016276832698,1113.7016590900298,69.78958091377,2792.2987461821704,10444.421905666472,2,2026-05-20 19:37:25.000 UTC,2026-05-20 19:42:23.000 UTC,0.11780120384012925,0.0841372790423352,0.005272422282631099,0.21095094620677046,0,0,0,0,0
control_441:-300s,control,GEYC8R3aF8d6qqCGENXKQATwZasHTCHguTUtM72Xpump,441,1.779311223e+09,1.779310923e+09,1.779311223e+09,159,2828.168861611499,590.4594103240798,27.926574238529998,14.04811668546,705.2965924662899,2122.8722691452094,1,2026-05-20 21:02:03.000 UTC,2026-05-20 21:07:02.000 UTC,0.20877799000574326,0.009874436642590483,0.0049672128408398296,0.24938277273317044,0,0,0,0,0
control_415:-120s,control,2rS7cJ9WvYzSeWgWpVKsLZszGDKmu6WcBswYMDaBpump,415,1.779313227e+09,1.779312927e+09,1.779313227e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_386:-120s,control,FXGiagzdCSkBsgQLj1GajpxnN6LJnFXADshVhLbTpump,386,1.779316085e+09,1.779315785e+09,1.779316085e+09,3,133.60052254288,116.03852460195999,116.03852460195999,21.661652830399998,111.93886971247998,21.661652830399998,1,2026-05-20 22:25:57.000 UTC,2026-05-20 22:28:00.000 UTC,0.8685484337437127,0.8685484337437127,0.16213748582792814,0.8378625141720718,1,1,1,1,1
control_382:-120s,control,6MT3pmPTPYJ6opdLDKpDYQnawMQZgZqn2MVyePj8pump,382,1.779316452e+09,1.779316152e+09,1.779316452e+09,1,43.62102357432,<nil>,<nil>,<nil>,<nil>,43.62102357432,1,2026-05-20 22:30:10.000 UTC,2026-05-20 22:30:10.000 UTC,0,0,0,0,0,0,0,0,0
control_249:-300s,control,7E4sijx3xTEuEnWw7qGhpsfvHfjtsCZjDvwzKTaapump,249,1.779328081e+09,1.779327781e+09,1.779328081e+09,2,86.43279957902999,<nil>,<nil>,<nil>,<nil>,86.43279957902999,1,2026-05-21 01:45:04.000 UTC,2026-05-21 01:45:04.000 UTC,0,0,0,0,0,0,0,0,0
control_177:-120s,control,C1Tqub4feE28yacZ922KnH4MyMY9NxPaX2ztBcWjpump,177,1.779338793e+09,1.779338493e+09,1.779338793e+09,3,30.311195945470004,5.7135924748,<nil>,<nil>,<nil>,30.311195945470004,1,2026-05-21 04:42:04.000 UTC,2026-05-21 04:45:43.000 UTC,0.1884977578937757,0,0,0,0,0,0,0,0
control_153:-60s,control,6MT3pmPTPYJ6opdLDKpDYQnawMQZgZqn2MVyePj8pump,153,1.779341382e+09,1.779341082e+09,1.779341382e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_86:-120s,control,H3pH7frVidjqQTpBpZtDhvuMZu97VkBGPHkngYegpump,86,1.779351938e+09,1.779351638e+09,1.779351938e+09,20,1149.38874642148,594.2171680234001,338.19026394438,0.65111551529,516.7577931133001,632.63095330818,1,2026-05-21 08:21:25.000 UTC,2026-05-21 08:25:35.000 UTC,0.5169853714623904,0.2942348835390162,0.0005664885073193821,0.44959357286399376,1,0,0,0,0
entry_44,entry,BCJS9gNKpXXTHKRb2b3rkrbuXZimZkYijeTez28wpump,44,1.77935877e+09,1.77935847e+09,1.77935877e+09,37,1214.30005632256,375.0388310085001,165.78139075500002,<nil>,276.01006305245005,938.2899932701099,1,2026-05-21 10:14:37.000 UTC,2026-05-21 10:19:13.000 UTC,0.308851860012495,0.13652423871004313,0,0.22729972020946052,0,0,0,0,0
control_903:-300s,control,AL5SiGgTFVchgoezugke1LTaQvJq5QbDtKw8xWrhpump,903,1.779268577e+09,1.779268277e+09,1.779268577e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_776:-120s,control,3VgPjkjuL3BkdmtGGRqmsVqGPdJTWTdwVTWSLJnppump,776,1.779283193e+09,1.779282893e+09,1.779283193e+09,13,252.32498422308004,57.06397052433,57.06397052433,<nil>,82.38299650866001,169.94198771442,1,2026-05-20 13:16:25.000 UTC,2026-05-20 13:19:33.000 UTC,0.2261526764780449,0.2261526764780449,0,0.32649559758151164,1,0,0,0,0
control_694:-120s,control,E9RUn7tjhgukNqUDFHfu1CfaFSEERT8i13e86j3Hpump,694,1.779289831e+09,1.779289531e+09,1.779289831e+09,23,1908.7502125629603,165.84591772655997,42.2825554434,35.97328249932,362.56909500545,1546.18111755751,1,2026-05-20 15:06:07.000 UTC,2026-05-20 15:10:30.000 UTC,0.08688717708320336,0.022151958472672758,0.01884651132586759,0.18995104368245913,0,0,0,0,0
control_605:-120s,control,7N9LXfiFK2Je8XB17Ls6iXtMeCN6BJubFATggjQrpump,605,1.779296447e+09,1.779296147e+09,1.779296447e+09,83,9251.86857763016,1005.1564199040001,947.5609233888001,<nil>,4306.599517448921,4945.26906018124,1,2026-05-20 16:55:53.000 UTC,2026-05-20 17:00:31.000 UTC,0.10864361198713308,0.10241832938265916,0,0.4654842944766563,0,0,0,0,0
control_559:-120s,control,TjsmLrTMfXrkDjyZDAckp1P4GUvmC35okg7ztjSpump,559,1.779300084e+09,1.779299784e+09,1.779300084e+09,10,1230.0173226377096,432.77752212049,51.09008828425,<nil>,317.72898495363,912.28833768408,1,2026-05-20 17:57:26.000 UTC,2026-05-20 18:01:05.000 UTC,0.35184668878680553,0.04153607217066659,0,0.25831260999826916,0,0,0,0,0
control_379:-120s,control,FjgXCL8ov5BkvZGoY2QthvhUmx82mVkSmhni6nCJpump,379,1.779316899e+09,1.779316599e+09,1.779316899e+09,14,595.47285992128,18.23842158144,<nil>,<nil>,49.2244447152,546.24841520608,2,2026-05-20 22:37:16.000 UTC,2026-05-20 22:41:01.000 UTC,0.030628468245976943,0,0,0.08266446387112814,0,0,0,0,0
control_329:-60s,control,8A2CwFDPjpde8fctaNq3J3omwQeWEkD7XCH6ZD7Kpump,329,1.779322013e+09,1.779321713e+09,1.779322013e+09,332,18274.411727218772,7090.574784000046,4122.8992726349015,2142.0409236115,3097.329747673959,15177.081979544824,1,2026-05-21 00:01:53.000 UTC,2026-05-21 00:06:51.000 UTC,0.3880056381480674,0.2256105057813741,0.11721531481207918,0.16948998380400107,1,0,1,1,0
control_297:-300s,control,8cNuyy93P5yCX6cUeEXT8wGTLziVAhiRpvD9PH3Xpump,297,1.779323768e+09,1.779323468e+09,1.779323768e+09,1,22.39426804224,<nil>,<nil>,<nil>,22.39426804224,<nil>,1,2026-05-21 00:32:18.000 UTC,2026-05-21 00:32:18.000 UTC,0,0,0,1,0,0,0,0,0
control_259:-60s,control,2wQq3MrFFHPQnapMt1wnZ2vGkVZDv5ENDCrdLCqFpump,259,1.779327417e+09,1.779327117e+09,1.779327417e+09,1,50.42824379133,<nil>,<nil>,<nil>,50.42824379133,<nil>,1,2026-05-21 01:35:27.000 UTC,2026-05-21 01:35:27.000 UTC,0,0,0,1,0,0,0,0,0
control_245:-300s,control,EL7sDJu2EtPag2kzjTLYczEYyWakMDN3yWKGLHvkpump,245,1.779328814e+09,1.779328514e+09,1.779328814e+09,37,1034.0755745715796,31.796686337119997,22.019387060219998,<nil>,181.973203916,852.1023706555798,1,2026-05-21 01:55:45.000 UTC,2026-05-21 02:00:02.000 UTC,0.03074889990539952,0.021293788966384484,0,0.1759766968593103,0,0,0,0,0
control_205:-300s,control,BCJS9gNKpXXTHKRb2b3rkrbuXZimZkYijeTez28wpump,205,1.779334439e+09,1.779334139e+09,1.779334439e+09,801,34607.28073845871,2207.2485684398994,673.5824116476,83.6520477147,13295.58157953106,21311.699158927662,2,2026-05-21 03:28:59.000 UTC,2026-05-21 03:33:56.000 UTC,0.06377989028149811,0.019463604110884533,0.0024171806027434672,0.3841845211708822,0,0,0,0,0
control_145:-120s,control,DMircbtEADwYVxqHTBPHMBVTum2XMQDN33CoBTXUpump,145,1.779342063e+09,1.779341763e+09,1.779342063e+09,4,6.18372641287,5.8624885097999995,4.16092813344,1.32438447648,<nil>,6.18372641287,1,2026-05-21 05:38:16.000 UTC,2026-05-21 05:40:53.000 UTC,0.9480510809143468,0.6728836070075784,0.21417255357927856,0,1,1,1,1,0
entry_47,entry,7UtR37dm6SU9v48dMGhbBNZHtJMcMFeNEd4XguzLDH5s,47,1.779358544e+09,1.779358244e+09,1.779358544e+09,1,31.1148325655,31.1148325655,31.1148325655,31.1148325655,31.1148325655,<nil>,1,2026-05-21 10:15:37.000 UTC,2026-05-21 10:15:37.000 UTC,1,1,1,1,1,1,1,1,1
control_16:-300s,control,62NGaqGP17rjPtqNjHrKXDnVzA5bsn8132ePa9T1pump,16,1.77936302e+09,1.77936272e+09,1.77936302e+09,32,1855.21687692075,762.8414147952501,367.02597770457004,47.837617296000005,809.85005610698,1045.3668208137701,1,2026-05-21 11:25:21.000 UTC,2026-05-21 11:30:18.000 UTC,0.41118719017983396,0.19783454013945367,0.025785458234618842,0.4365258133330223,1,0,0,0,0
control_928:-120s,control,BACY39xqs9Zqs6D57X1JtSqADMd7VZD5GPhTNXwepump,928,1.779266155e+09,1.779265855e+09,1.779266155e+09,35,1643.1797577836996,157.32663290969998,87.49225770363,40.74256602468,414.65338860412004,1228.5263691795797,1,2026-05-20 08:31:29.000 UTC,2026-05-20 08:35:54.000 UTC,0.09574523551939332,0.053245700775695085,0.024794953705876383,0.25234816010842254,0,0,0,0,0
entry_794,entry,HmonqRwasZWGbcpgVLmEGf9TXeypynuLCepV2GPpump,794,1.779281115e+09,1.779280815e+09,1.779281115e+09,12,60.48282565365,60.48282565365,59.884940893650004,17.00575072629,59.47789353978,1.0049321138699998,2,2026-05-20 12:44:25.000 UTC,2026-05-20 12:45:10.000 UTC,1,0.9901148011267903,0.28116660461057247,0.9833848352319936,1,1,1,1,1
control_727:-60s,control,39yEFw7AMfuYzyvTJTyzKEgHuM5THuak3w27sPv5pump,727,1.779287677e+09,1.779287377e+09,1.779287677e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_590:-60s,control,HWPWagjKcEfcHz6xU6C7ccaE9o54VTZK3K52GtfGpump,590,1.779297847e+09,1.779297547e+09,1.779297847e+09,635,31658.35531685185,4288.02657136308,2966.1451060597187,1120.7504221921802,4171.9089258411,27486.44639101075,1,2026-05-20 17:19:07.000 UTC,2026-05-20 17:24:06.000 UTC,0.13544691530708006,0.09369233102519478,0.035401410179877565,0.13177907961694962,0,0,0,0,0
control_534:-60s,control,12gAVNtEJ8ohG9DVWCqbZSsnYzQtLH1cXx88pYzPpump,534,1.779302854e+09,1.779302554e+09,1.779302854e+09,0,0,<nil>,<nil>,<nil>,<nil>,<nil>,0,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>,0,0,0,0,0
control_485:-120s,control,Hs78KxVJhxVrk6E5YasrLgj5HqQckEscRdUERnzmpump,485,1.779306324e+09,1.779306024e+09,1.779306324e+09,266,8764.11019693565,2416.6513956033496,1872.58777624189,1452.6828401357998,1416.23098127505,7347.8792156606,2,2026-05-20 19:40:25.000 UTC,2026-05-20 19:45:23.000 UTC,0.2757440677147494,0.2136654759198071,0.16575360276091997,0.1615943831662719,1,0,1,1,0
control_477:-300s,control,FWRKcALU6t3mfY4UaYK9CnDk3aVuzJ77ogsDCk3Cpump,477,1.77930737e+09,1.77930707e+09,1.77930737e+09,2,53.93313222957,7.798725085139999,7.798725085139999,<nil>,<nil>,53.93313222957,1,2026-05-20 20:01:33.000 UTC,2026-05-20 20:02:34.000 UTC,0.14459989180573088,0.14459989180573088,0,0,0,0,0,0,0
control_457:-120s,control,5EiGEFFN4fF7HE3YGNcRHC4QtyXisnQYUswZrUpypump,457,1.77930964e+09,1.77930934e+09,1.77930964e+09,382,15550.710828524234,5018.9442766178245,1417.5011820683999,399.2156421396001,9130.03697981656,6420.673848707669,1,2026-05-20 20:35:42.000 UTC,2026-05-20 20:40:39.000 UTC,0.3227469362629852,0.09115346543955516,0.025671858125438873,0.5871138033812313,0,0,0,0,0
entry_450,entry,7pwmwCfPK1o959SX3QQgLABmMEi2pndjmu7fB219pump,450,1.779310622e+09,1.779310322e+09,1.779310622e+09,605,51750.7457780966,9153.376981809657,4234.06444231425,692.7426842313499,10454.45592818173,41296.28984991488,2,2026-05-20 20:52:11.000 UTC,2026-05-20 20:57:01.000 UTC,0.17687430092425463,0.08181649131144135,0.013386139152501874,0.20201556076137855,0,0,0,0,0
control_420:-300s,control,Hs78KxVJhxVrk6E5YasrLgj5HqQckEscRdUERnzmpump,420,1.779312763e+09,1.779312463e+09,1.779312763e+09,66,2309.5060623599693,267.52661403228007,60.768986530199996,23.765609364480003,208.9419376069,2100.56412475307,2,2026-05-20 21:27:45.000 UTC,2026-05-20 21:32:40.000 UTC,0.1158371560016205,0.026312546877709078,0.010290342923020999,0.09047040014841641,0,0,0,0,0
control_337:-120s,control,4eiF6wayWkxe4Tp2FgAv76VMgzta3pgGdq4etubppump,337,1.779321206e+09,1.779320906e+09,1.779321206e+09,12,610.6356125525001,127.36555649391002,33.06151327626,22.46001108344,91.54982824922001,519.08578430328,1,2026-05-20 23:48:53.000 UTC,2026-05-20 23:53:19.000 UTC,0.20857865783738516,0.054142785970278634,0.03678136456790583,0.149925465150215,0,0,0,0,0
control_333:-300s,control,C1FjBybKVyatJcJ8JDd7VunSjVkmsb3m1p6q3qvHpump,333,1.779321268e+09,1.779320968e+09,1.779321268e+09,138,4085.27397063383,1472.6961902170697,626.0505361280101,0.57999266647,1067.2868172349301,3017.9871533988994,2,2026-05-20 23:49:29.000 UTC,2026-05-20 23:54:22.000 UTC,0.3604889661754022,0.15324566739666629,0.00014197154723016392,0.26125220117595704,0,0,0,0,0
entry_329,entry,8A2CwFDPjpde8fctaNq3J3omwQeWEkD7XCH6ZD7Kpump,329,1.779322073e+09,1.779321773e+09,1.779322073e+09,359,20607.47396112228,5277.917138506052,4235.0833236409,727.17485357835,3829.2671303099796,16778.206830812287,1,2026-05-21 00:02:56.000 UTC,2026-05-21 00:07:52.000 UTC,0.25611664721563077,0.20551200654824256,0.03528694758757071,0.1858193361075799,1,0,0,0,0
